"Country Name","Country Code","Indicator Name","Indicator Code","2017",
"Slovenia","SVN","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9564",
"Slovenia","SVN","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.9065",
"Solomon Islands","SLB","Expected Years of School","HD.HCI.EYRS","9.22",
"Solomon Islands","SLB","Expected Years of School, Female","HD.HCI.EYRS.FE","9.07",
"Solomon Islands","SLB","Expected Years of School, Male","HD.HCI.EYRS.MA","9.36",
"Solomon Islands","SLB","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.6836",
"Solomon Islands","SLB","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.705",
"Solomon Islands","SLB","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.6628",
"Solomon Islands","SLB","Harmonized Test Scores","HD.HCI.HLOS","362",
"Solomon Islands","SLB","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","373",
"Solomon Islands","SLB","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","351",
"Solomon Islands","SLB","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.443",
"Solomon Islands","SLB","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.451",
"Solomon Islands","SLB","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.438",
"Solomon Islands","SLB","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.463",
"Solomon Islands","SLB","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.43",
"Solomon Islands","SLB","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.435",
"Solomon Islands","SLB","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.421",
"Solomon Islands","SLB","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.447",
"Solomon Islands","SLB","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.455",
"Solomon Islands","SLB","Learning-Adjusted Years of School","HD.HCI.LAYS","5.34",
"Solomon Islands","SLB","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","5.42",
"Solomon Islands","SLB","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","5.26",
"Solomon Islands","SLB","Probability of Survival to Age 5","HD.HCI.MORT","0.9794",
"Solomon Islands","SLB","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9815",
"Solomon Islands","SLB","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9775",
"Solomon Islands","SLB","Survival Rate from Age 15-60","HD.HCI.AMRT","0.8586",
"Solomon Islands","SLB","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.8784",
"Solomon Islands","SLB","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.8396",
"South Africa","ZAF","Expected Years of School","HD.HCI.EYRS","9.31",
"South Africa","ZAF","Expected Years of School, Female","HD.HCI.EYRS.FE","9.27",
"South Africa","ZAF","Expected Years of School, Male","HD.HCI.EYRS.MA","9.36",
"South Africa","ZAF","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.726",
"South Africa","ZAF","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"South Africa","ZAF","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"South Africa","ZAF","Harmonized Test Scores","HD.HCI.HLOS","343",
"South Africa","ZAF","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","359",
"South Africa","ZAF","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","328",
"South Africa","ZAF","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.406",
"South Africa","ZAF","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.408",
"South Africa","ZAF","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.396",
"South Africa","ZAF","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.42",
"South Africa","ZAF","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.395",
"South Africa","ZAF","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.362",
"South Africa","ZAF","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.35",
"South Africa","ZAF","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.373",
"South Africa","ZAF","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.417",
"South Africa","ZAF","Learning-Adjusted Years of School","HD.HCI.LAYS","5.11",
"South Africa","ZAF","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","5.32",
"South Africa","ZAF","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","4.91",
"South Africa","ZAF","Probability of Survival to Age 5","HD.HCI.MORT","0.9629",
"South Africa","ZAF","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.967",
"South Africa","ZAF","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9591",
"South Africa","ZAF","Survival Rate from Age 15-60","HD.HCI.AMRT","0.6826",
"South Africa","ZAF","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.7415",
"South Africa","ZAF","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.6211",
"South Sudan","SSD","Expected Years of School","HD.HCI.EYRS","4.24",
"South Sudan","SSD","Expected Years of School, Female","HD.HCI.EYRS.FE","3.55",
"South Sudan","SSD","Expected Years of School, Male","HD.HCI.EYRS.MA","4.9",
"South Sudan","SSD","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.6872",
"South Sudan","SSD","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.7092",
"South Sudan","SSD","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.666",
"South Sudan","SSD","Harmonized Test Scores","HD.HCI.HLOS","336",
"South Sudan","SSD","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","",
"South Sudan","SSD","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","",
"South Sudan","SSD","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.302",
"South Sudan","SSD","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","",
"South Sudan","SSD","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","",
"South Sudan","SSD","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","",
"South Sudan","SSD","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.266",
"South Sudan","SSD","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","",
"South Sudan","SSD","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","",
"South Sudan","SSD","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","",
"South Sudan","SSD","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.328",
"South Sudan","SSD","Learning-Adjusted Years of School","HD.HCI.LAYS","2.28",
"South Sudan","SSD","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","",
"South Sudan","SSD","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","",
"South Sudan","SSD","Probability of Survival to Age 5","HD.HCI.MORT","0.9036",
"South Sudan","SSD","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9083",
"South Sudan","SSD","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.8994",
"South Sudan","SSD","Survival Rate from Age 15-60","HD.HCI.AMRT","0.6836",
"South Sudan","SSD","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.696",
"South Sudan","SSD","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.671",
"Spain","ESP","Expected Years of School","HD.HCI.EYRS","13.11",
"Spain","ESP","Expected Years of School, Female","HD.HCI.EYRS.FE","13.22",
"Spain","ESP","Expected Years of School, Male","HD.HCI.EYRS.MA","13.01",
"Spain","ESP","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"Spain","ESP","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Spain","ESP","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Spain","ESP","Harmonized Test Scores","HD.HCI.HLOS","514",
"Spain","ESP","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","513",
"Spain","ESP","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","514",
"Spain","ESP","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.743",
"Spain","ESP","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.757",
"Spain","ESP","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.75",
"Spain","ESP","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.765",
"Spain","ESP","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.735",
"Spain","ESP","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.729",
"Spain","ESP","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.72",
"Spain","ESP","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.738",
"Spain","ESP","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.75",
"Spain","ESP","Learning-Adjusted Years of School","HD.HCI.LAYS","10.78",
"Spain","ESP","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","10.86",
"Spain","ESP","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","10.7",
"Spain","ESP","Probability of Survival to Age 5","HD.HCI.MORT","0.9969",
"Spain","ESP","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9972",
"Spain","ESP","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9967",
"Spain","ESP","Survival Rate from Age 15-60","HD.HCI.AMRT","0.9445",
"Spain","ESP","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.964",
"Spain","ESP","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.9254",
"Sri Lanka","LKA","Expected Years of School","HD.HCI.EYRS","12.97",
"Sri Lanka","LKA","Expected Years of School, Female","HD.HCI.EYRS.FE","12.98",
"Sri Lanka","LKA","Expected Years of School, Male","HD.HCI.EYRS.MA","12.95",
"Sri Lanka","LKA","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.827",
"Sri Lanka","LKA","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.834",
"Sri Lanka","LKA","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.821",
"Sri Lanka","LKA","Harmonized Test Scores","HD.HCI.HLOS","400",
"Sri Lanka","LKA","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","",
"Sri Lanka","LKA","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","",
"Sri Lanka","LKA","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.584",
"Sri Lanka","LKA","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","",
"Sri Lanka","LKA","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","",
"Sri Lanka","LKA","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","",
"Sri Lanka","LKA","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.574",
"Sri Lanka","LKA","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","",
"Sri Lanka","LKA","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","",
"Sri Lanka","LKA","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","",
"Sri Lanka","LKA","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.593",
"Sri Lanka","LKA","Learning-Adjusted Years of School","HD.HCI.LAYS","8.3",
"Sri Lanka","LKA","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","",
"Sri Lanka","LKA","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","",
"Sri Lanka","LKA","Probability of Survival to Age 5","HD.HCI.MORT","0.9912",
"Sri Lanka","LKA","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.992",
"Sri Lanka","LKA","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9904",
"Sri Lanka","LKA","Survival Rate from Age 15-60","HD.HCI.AMRT","0.868",
"Sri Lanka","LKA","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9282",
"Sri Lanka","LKA","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.8067",
"Sudan","SDN","Expected Years of School","HD.HCI.EYRS","7.28",
"Sudan","SDN","Expected Years of School, Female","HD.HCI.EYRS.FE","",
"Sudan","SDN","Expected Years of School, Male","HD.HCI.EYRS.MA","",
"Sudan","SDN","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.6176",
"Sudan","SDN","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.6391",
"Sudan","SDN","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.5968",
"Sudan","SDN","Harmonized Test Scores","HD.HCI.HLOS","380",
"Sudan","SDN","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","389",
"Sudan","SDN","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","371",
"Sudan","SDN","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.379",
"Sudan","SDN","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","",
"Sudan","SDN","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","",
"Sudan","SDN","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","",
"Sudan","SDN","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.367",
"Sudan","SDN","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","",
"Sudan","SDN","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","",
"Sudan","SDN","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","",
"Sudan","SDN","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.39",
"Sudan","SDN","Learning-Adjusted Years of School","HD.HCI.LAYS","4.42",
"Sudan","SDN","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","",
"Sudan","SDN","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","",
"Sudan","SDN","Probability of Survival to Age 5","HD.HCI.MORT","0.9368",
"Sudan","SDN","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9421",
"Sudan","SDN","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9317",
"Sudan","SDN","Survival Rate from Age 15-60","HD.HCI.AMRT","0.7818",
"Sudan","SDN","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.8105",
"Sudan","SDN","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.753",
"Sweden","SWE","Expected Years of School","HD.HCI.EYRS","13.89",
"Sweden","SWE","Expected Years of School, Female","HD.HCI.EYRS.FE","13.88",
"Sweden","SWE","Expected Years of School, Male","HD.HCI.EYRS.MA","13.91",
"Sweden","SWE","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"Sweden","SWE","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Sweden","SWE","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Sweden","SWE","Harmonized Test Scores","HD.HCI.HLOS","525",
"Sweden","SWE","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","531",
"Sweden","SWE","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","519",
"Sweden","SWE","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.8",
"Sweden","SWE","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.815",
"Sweden","SWE","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.801",
"Sweden","SWE","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.828",
"Sweden","SWE","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.787",
"Sweden","SWE","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.786",
"Sweden","SWE","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.771",
"Sweden","SWE","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.801",
"Sweden","SWE","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.813",
"Sweden","SWE","Learning-Adjusted Years of School","HD.HCI.LAYS","11.67",
"Sweden","SWE","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","11.8",
"Sweden","SWE","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","11.56",
"Sweden","SWE","Probability of Survival to Age 5","HD.HCI.MORT","0.9972",
"Sweden","SWE","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9974",
"Sweden","SWE","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9969",
"Sweden","SWE","Survival Rate from Age 15-60","HD.HCI.AMRT","0.9481",
"Sweden","SWE","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9602",
"Sweden","SWE","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.9364",
"Switzerland","CHE","Expected Years of School","HD.HCI.EYRS","13.29",
"Switzerland","CHE","Expected Years of School, Female","HD.HCI.EYRS.FE","13.26",
"Switzerland","CHE","Expected Years of School, Male","HD.HCI.EYRS.MA","13.32",
"Switzerland","CHE","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"Switzerland","CHE","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Switzerland","CHE","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Switzerland","CHE","Harmonized Test Scores","HD.HCI.HLOS","524",
"Switzerland","CHE","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","525",
"Switzerland","CHE","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","523",
"Switzerland","CHE","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.767",
"Switzerland","CHE","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.774",
"Switzerland","CHE","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.756",
"Switzerland","CHE","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.789",
"Switzerland","CHE","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.749",
"Switzerland","CHE","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.762",
"Switzerland","CHE","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.74",
"Switzerland","CHE","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.779",
"Switzerland","CHE","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.783",
"Switzerland","CHE","Learning-Adjusted Years of School","HD.HCI.LAYS","11.13",
"Switzerland","CHE","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","11.13",
"Switzerland","CHE","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","11.14",
"Switzerland","CHE","Probability of Survival to Age 5","HD.HCI.MORT","0.9958",
"Switzerland","CHE","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9962",
"Switzerland","CHE","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9954",
"Switzerland","CHE","Survival Rate from Age 15-60","HD.HCI.AMRT","0.9521",
"Switzerland","CHE","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.964",
"Switzerland","CHE","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.9406",
"Tajikistan","TJK","Expected Years of School","HD.HCI.EYRS","10.79",
"Tajikistan","TJK","Expected Years of School, Female","HD.HCI.EYRS.FE","10.37",
"Tajikistan","TJK","Expected Years of School, Male","HD.HCI.EYRS.MA","11.2",
"Tajikistan","TJK","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.732",
"Tajikistan","TJK","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.7278",
"Tajikistan","TJK","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.7361",
"Tajikistan","TJK","Harmonized Test Scores","HD.HCI.HLOS","444",
"Tajikistan","TJK","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","448",
"Tajikistan","TJK","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","441",
"Tajikistan","TJK","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.533",
"Tajikistan","TJK","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.529",
"Tajikistan","TJK","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.513",
"Tajikistan","TJK","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.544",
"Tajikistan","TJK","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.515",
"Tajikistan","TJK","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.536",
"Tajikistan","TJK","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.516",
